"회계연도","소관명","회계명","계정명","수입관명","수입항명","수입목명","금년도정부안(천원)","금년도국회확정(천원)"
"2018","경찰청","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","10000","10000"
"2018","경찰청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","2409000","2409000"
"2018","고용노동부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","203000","203000"
"2018","고용노동부","일반회계",,"경상이전수입","가산금","가산금","145000","145000"
"2018","고용노동부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","41900000","41900000"
"2018","고용노동부","일반회계",,"경상이전수입","벌금,몰수금및과태료","과징금","78000","78000"
"2018","고용노동부","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","42900000","42900000"
"2018","고용노동부","일반회계",,"경상이전수입","벌금,몰수금및과태료","징계부과금","20000","20000"
"2018","고용노동부","일반회계",,"경상이전수입","변상금및위약금","위약금","10000","10000"
"2018","고용노동부","일반회계",,"재산수입","관유물대여료","건물대여료","22000","22000"
"2018","고용노동부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1630000","1630000"
"2018","고용노동부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","4000","4000"
"2018","고용노동부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","5000","5000"
"2018","공정거래위원회","일반회계",,"경상이전수입","가산금","가산금","247000","247000"
"2018","공정거래위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","939000","939000"
"2018","공정거래위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","과징금","508531000","508531000"
"2018","공정거래위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","2877000","2877000"
"2018","공정거래위원회","일반회계",,"경상이전수입","변상금및위약금","위약금","1000","1000"
"2018","공정거래위원회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","2000","2000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","4766942","4766942"
"2018","과학기술정보통신부","국립과천과학관","손익계정","재산수입","관유물대여료","건물대여료","1342000","1342000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","재산수입","기타이자수입및재산수입","기타재산수입","1000","1000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","138000","138000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","전년도이월금","전년도이월금","전년도이월금","648000","648000"
"2018","과학기술정보통신부","국립과천과학관","자본계정","전년도이월금","전년도이월금","전년도이월금","384000","384000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","1232519","1232519"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","재산수입","관유물대여료","건물대여료","162000","162000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","55000","55000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","전년도이월금","전년도이월금","전년도이월금","402000","402000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","2000","2000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","재화및용역판매수입","잡수입","기타잡수입","10000","10000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","전년도이월금","전년도이월금","전년도이월금","825000","825000"
"2018","과학기술정보통신부","우체국보험특별회계",,"재화및용역판매수입","잡수입","기타잡수입","400000","400000"
"2018","과학기술정보통신부","우체국보험특별회계",,"재화및용역판매수입","잡수입","부가보험료","979148000","979148000"
"2018","과학기술정보통신부","우체국보험특별회계",,"정부내부수입및기타","예탁이자수입","기금예탁이자수입","12602000","12602000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","740000","740000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","경상이전수입","변상금및위약금","위약금","10000","10000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","기업특별회계영업수입","우정사업수입","금융영업수입","2536840000","2536840000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산수입","30000","30000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","900000","900000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","전년도이월금","전년도이월금","전년도이월금","9347000","9347000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","618001000","618001000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","26630000","26630000"
"2018","과학기술정보통신부","우체국예금특별회계","자본계정","관유물매각대","고정자산매각대","기계기구매각대","10000","10000"
"2018","과학기술정보통신부","우체국예금특별회계","자본계정","관유물매각대","재고자산매각대및유동자산","유동자산매각대","30000","30000"
"2018","과학기술정보통신부","우체국예금특별회계","자본계정","전년도이월금","전년도이월금","전년도이월금","7442000","7442000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","2008000","2008000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","변상금및위약금","변상금","44000","44000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","변상금및위약금","위약금","75000","75000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","기업특별회계영업수입","우정사업수입","우편사업수입","3119192069","3119192069"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","관유물대여료","건물대여료","34008000","34008000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","관유물대여료","토지대여료","1846000","1846000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산수입","6622000","6622000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","26601000","26601000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","전년도이월금","전년도이월금","전년도이월금","163043000","163043000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","317699000","317699000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","18804000","18872000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","전입금","기금전입금","13071000","13071000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","건물매각대","2457000","2457000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","기계기구매각대","1894000","1894000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","38000","38000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","재고자산매각대및유동자산","유동자산매각대","381000","381000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","토지및무형자산매각대","기타토지및무형자산매각대","3185000","3185000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","토지및무형자산매각대","토지매각대","7437000","7437000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","전년도이월금","전년도이월금","전년도이월금","1632000","1632000"
"2018","과학기술정보통신부","일반회계",,"경상이전수입","가산금","가산금","35000","35000"
"2018","과학기술정보통신부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","42325000","42325000"
"2018","과학기술정보통신부","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","13015000","13015000"
"2018","과학기술정보통신부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","70000","70000"
"2018","과학기술정보통신부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","35000","35000"
"2018","과학기술정보통신부","일반회계",,"재산수입","관유물대여료","건물대여료","8000","8000"
"2018","과학기술정보통신부","일반회계",,"재산수입","관유물대여료","토지대여료","55000","55000"
"2018","과학기술정보통신부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1570000","1570000"
"2018","과학기술정보통신부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","294050000","294050000"
"2018","과학기술정보통신부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","85000","85000"
"2018","과학기술정보통신부","지역발전특별회계","경제발전계정","경상이전수입","기타경상이전수입","기타경상이전수입","3832000","3832000"
"2018","관세청","일반회계",,"경상이전수입","가산금","가산금","5202000","5202000"
"2018","관세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","412000","412000"
"2018","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과징금","2420000","2420000"
"2018","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","16791000","16791000"
"2018","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","몰수금및추징금","4375000","4375000"
"2018","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","6311000","6311000"
"2018","관세청","일반회계",,"경상이전수입","변상금및위약금","위약금","104000","104000"
"2018","관세청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","231000","231000"
"2018","관세청","일반회계",,"재산수입","관유물대여료","건물대여료","281000","281000"
"2018","관세청","일반회계",,"재산수입","관유물대여료","토지대여료","24000","24000"
"2018","관세청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","13000","13000"
"2018","관세청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","60505000","60505000"
"2018","관세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","1106000","1106000"
"2018","교육부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","119431000","119431000"
"2018","교육부","일반회계",,"경상이전수입","변상금및위약금","변상금","39000","39000"
"2018","교육부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","8937000","8937000"
"2018","교육부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","5237000","5237000"
"2018","교육부","일반회계",,"융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","56000","56000"
"2018","교육부","일반회계",,"재산수입","관유물대여료","건물대여료","8000","8000"
"2018","교육부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","6000","6000"
"2018","교육부","일반회계",,"재산수입","관유물대여료","토지대여료","266000","266000"
"2018","교육부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","11733000","11733000"
"2018","교육부","일반회계",,"재산수입","전대차관이자수입","기타민간전대차관이자수입","2000","2000"
"2018","교육부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","8375000","8375000"
"2018","교육부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","44000","44000"
"2018","교육부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","161000","161000"
"2018","교육부","일반회계",,"정부내부수입및기타","전입금","기금전입금","39907000","39907000"
"2018","교육부","지역발전특별회계","경제발전계정","경상이전수입","기타경상이전수입","기타경상이전수입","7689000","7689000"
"2018","교육부","지역발전특별회계","경제발전계정","재산수입","기타이자수입및재산수입","기타재산수입","1077000","1077000"
"2018","국가보훈처","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","82000","82000"
"2018","국가보훈처","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산수입","28000","28000"
"2018","국가보훈처","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","7076000","7076000"
"2018","국가보훈처","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","49000","49000"
"2018","국가보훈처","일반회계",,"경상이전수입","변상금및위약금","위약금","4000","4000"
"2018","국가보훈처","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","51000","51000"
"2018","국가보훈처","일반회계",,"재산수입","관유물대여료","건물대여료","75000","75000"
"2018","국가보훈처","일반회계",,"재산수입","관유물대여료","토지대여료","14000","14000"
"2018","국가보훈처","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","287000","287000"
"2018","국가보훈처","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","2000","2000"
"2018","국가보훈처","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","22000","22000"
"2018","국가인권위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","13000","13000"
"2018","국가인권위원회","일반회계",,"경상이전수입","변상금및위약금","위약금","1000","1000"
"2018","국가인권위원회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1000","1000"
"2018","국가인권위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","5000","2000"
"2018","국가정보원","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1875000","1875000"
"2018","국민권익위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","798000","798000"
"2018","국민권익위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","13000","13000"
"2018","국민권익위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","30000","30000"
"2018","국방부","국방·군사시설이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","1180000","1180000"
"2018","국방부","국방·군사시설이전특별회계",,"관유물매각대","고정자산매각대","건물매각대","2100000","2100000"
"2018","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","403900000","403900000"
"2018","국방부","국방·군사시설이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","300000","300000"
"2018","국방부","국방·군사시설이전특별회계",,"전년도이월금","전년도이월금","전년도이월금","80887000","80887000"
"2018","국방부","국방·군사시설이전특별회계",,"정부내부수입및기타","예탁원금회수","기금예탁원금회수","75000000","75000000"
"2018","국방부","국방·군사시설이전특별회계",,"정부내부수입및기타","예탁이자수입","기금예탁이자수입","3526000","4017000"
"2018","국방부","일반회계",,"경상이전수입","가산금","가산금","132000","132000"
"2018","국방부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","85277000","85277000"
"2018","국방부","일반회계",,"경상이전수입","벌금,몰수금및과태료","몰수금및추징금","330000","330000"
"2018","국방부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","4575000","4575000"
"2018","국방부","일반회계",,"경상이전수입","변상금및위약금","변상금","2078000","2078000"
"2018","국방부","일반회계",,"경상이전수입","변상금및위약금","위약금","19424000","19424000"
"2018","국방부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","809000","809000"
"2018","국방부","일반회계",,"재산수입","관유물대여료","건물대여료","1573000","1573000"
"2018","국방부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","1417000","1417000"
"2018","국방부","일반회계",,"재산수입","관유물대여료","토지대여료","5217000","5217000"
"2018","국방부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","2631000","2631000"
"2018","국방부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","564000","564000"
"2018","국방부","일반회계",,"재화및용역판매수입","병원수입","병원수입","11301000","11301000"
"2018","국방부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","430000","430000"
"2018","국방부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","32927000","32927000"
"2018","국방부","일반회계",,"재화및용역판매수입","항공항만및용수수입","항공항만수입","2187000","2187000"
"2018","국방부","일반회계",,"정부내부수입및기타","전입금","기금전입금","74759000","74759000"
"2018","국방부","주한미군기지이전특별회계",,"경상이전수입","가산금","가산금","4000","4000"
"2018","국방부","주한미군기지이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","1000000","1000000"
"2018","국방부","주한미군기지이전특별회계",,"경상이전수입","변상금및위약금","변상금","62000","62000"
"2018","국방부","주한미군기지이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","109400000","109400000"
"2018","국방부","주한미군기지이전특별회계",,"재산수입","관유물대여료","토지대여료","1600000","1600000"
"2018","국방부","주한미군기지이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","500000","500000"
"2018","국방부","주한미군기지이전특별회계",,"재화및용역판매수입","잡수입","기타잡수입","119000","119000"
"2018","국방부","주한미군기지이전특별회계",,"정부내부수입및기타","예수금","기금예수금","457681000","451396000"
"2018","국세청","일반회계",,"경상이전수입","가산금","가산금","982000000","982000000"
"2018","국세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","20818000","20818000"
"2018","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과징금","43000","43000"
"2018","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","97563000","97563000"
"2018","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","96488000","96488000"
"2018","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","징계부과금","36000","36000"
"2018","국세청","일반회계",,"경상이전수입","변상금및위약금","변상금","4000","4000"
"2018","국세청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","63000","63000"
"2018","국세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","593000","593000"
"2018","국세청","일반회계",,"재산수입","관유물대여료","건물대여료","136000","136000"
"2018","국세청","일반회계",,"재산수입","관유물대여료","토지대여료","2000","2000"
"2018","국세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","23000","23000"
"2018","국세청","혁신도시건설특별회계",,"관유물매각대","고정자산매각대","건물매각대","3539000","3539000"
"2018","국세청","혁신도시건설특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","55446000","55446000"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","가산금","가산금","2000","2000"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","기타경상이전수입","6726000","6726000"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","9628000","9628000"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과징금","127000","127000"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과태료","4000","4000"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","151000","151000"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","변상금","76000","76000"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","위약금","279000","279000"
"2018","국토교통부","교통시설특별회계","공항계정","관유물매각대","고정자산매각대","기타고정자산매각대","1000","1000"
"2018","국토교통부","교통시설특별회계","공항계정","관유물매각대","토지및무형자산매각대","토지매각대","169000","169000"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","건물대여료","393000","393000"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","기타관유물대여료","1261000","1261000"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","토지대여료","4578000","4578000"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","기타이자수입및재산수입","기타재산수입","849000","849000"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","정부출자수입","정부출자수입","360283000","360283000"
"2018","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","면허료및수수료","면허료및수수료","657000","657000"
"2018","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","잡수입","기타잡수입","59000","59000"
"2018","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","64300000","64300000"
"2018","국토교통부","교통시설특별회계","공항계정","전년도이월금","전년도이월금","전년도이월금","274875000","274875000"
"2018","국토교통부","교통시설특별회계","교통체계관리계정","경상이전수입","기타경상이전수입","기타경상이전수입","18982000","18982000"
"2018","국토교통부","교통시설특별회계","교통체계관리계정","재산수입","기타이자수입및재산수입","기타재산수입","698000","698000"
"2018","국토교통부","교통시설특별회계","교통체계관리계정","전년도이월금","전년도이월금","전년도이월금","153585000","153585000"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","313000","313000"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","15388000","15388000"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","200000","200000"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","과태료","27000000","27000000"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","5000","5000"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","230000","230000"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","985000","985000"
"2018","국토교통부","교통시설특별회계","도로계정","관유물매각대","고정자산매각대","기타고정자산매각대","194000","194000"
"2018","국토교통부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","4925000","4925000"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","건물대여료","14000","14000"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","기타관유물대여료","32000","32000"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","19566000","19566000"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산수입","3527000","3527000"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","30504000","30504000"
"2018","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","면허료및수수료","면허료및수수료","337000","337000"
"2018","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","3982000","3982000"
"2018","국토교통부","교통시설특별회계","도로계정","전년도이월금","전년도이월금","전년도이월금","257666000","257666000"
"2018","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","109243000","96191000"
"2018","국토교통부","교통시설특별회계","철도계정","경상이전수입","가산금","가산금","123000","123000"
"2018","국토교통부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","10000000","10000000"
"2018","국토교통부","교통시설특별회계","철도계정","경상이전수입","변상금및위약금","변상금","214000","214000"
"2018","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","건물매각대","688000","688000"
"2018","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","기계기구매각대","294000","294000"
"2018","국토교통부","교통시설특별회계","철도계정","관유물매각대","토지및무형자산매각대","토지매각대","69920000","69920000"
"2018","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","기타관유물대여료","2935000","2935000"
"2018","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","토지대여료","111000","111000"
"2018","국토교통부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타민간이자수입","8157000","8157000"
"2018","국토교통부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타재산수입","2334000","2334000"
"2018","국토교통부","교통시설특별회계","철도계정","재화및용역판매수입","잡수입","기타잡수입","12230000","12230000"
"2018","국토교통부","교통시설특별회계","철도계정","전년도이월금","전년도이월금","전년도이월금","167203000","167203000"
"2018","국토교통부","일반회계",,"경상이전수입","가산금","가산금","15000","15000"
"2018","국토교통부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","89928000","89928000"
"2018","국토교통부","일반회계",,"경상이전수입","벌금,몰수금및과태료","과징금","5424000","5424000"
"2018","국토교통부","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","261000","261000"
"2018","국토교통부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","509000","509000"
"2018","국토교통부","일반회계",,"경상이전수입","벌금,몰수금및과태료","징계부과금","19000","19000"
"2018","국토교통부","일반회계",,"경상이전수입","변상금및위약금","변상금","267000","267000"
"2018","국토교통부","일반회계",,"경상이전수입","변상금및위약금","위약금","445000","445000"
"2018","국토교통부","일반회계",,"관유물매각대","고정자산매각대","건물매각대","112000","112000"
"2018","국토교통부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","3000","3000"
"2018","국토교통부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","149000","149000"
"2018","국토교통부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","2615000","2615000"
"2018","국토교통부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","2302000","2302000"
"2018","국토교통부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","1584000","1584000"
"2018","국토교통부","일반회계",,"재산수입","관유물대여료","건물대여료","211000","211000"
"2018","국토교통부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","12000","12000"
"2018","국토교통부","일반회계",,"재산수입","관유물대여료","토지대여료","1542000","1542000"
"2018","국토교통부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","11745000","11745000"
"2018","국토교통부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","384000","384000"
"2018","국토교통부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","14113000","14113000"
